Age Range,Years of Experience,Industry,Job Title,Highest Level of Education Received,Country,Annual Salary,Annual Bonus,Signon Bonus,Gender
34-37,13,Sales retail,"Category manager ","High School Graduate, Diploma or the equivalent (e",USA,50000.00,0.00,0.00,Female
34-37,14,Nonprofit,"Program Director ",Master's Degree,USA,65000.00,0.00,0.00,Female
34-37,11,Digital Marketing,Director,Bachelor's Degree,USA,78000.00,0.00,0.00,Female
34-37,13,Education,CTE Teacher,Bachelor's Degree,USA,52000.00,0.00,0.00,Female
34-37,5,"Social media ","Social media manager ",Bachelor's Degree,USA,55009.00,0.00,0.00,Female
34-37,7,Higher education,Data analyst,Bachelor's Degree,USA,65000.00,0.00,0.00,Female
34-37,10,Healthcare communications,Director of outcomes,Bachelor's Degree,USA,100000.00,0.00,0.00,Female
34-37,7,IT,Project manager,Master's Degree,USA,150000.00,0.00,0.00,Female
34-37,5,"Construction ",Project Coordinator,Bachelor's Degree,USA,84000.00,0.00,0.00,Female
34-37,2,SaaS,CUSAtomer Success Manager,"Some College credit, no degree",USA,90000.00,0.00,0.00,Female
34-37,5,"Print and Marketing ",Account Specialist,Bachelor's Degree,CANADA,51000.00,0.00,0.00,Female
34-37,5,Higher Education,Graduate Teaching Assistant,Master's Degree,USA,11000.00,0.00,0.00,Female
34-37,9,Marketing,"Affiliate Partner Executive ",Bachelor's Degree,USA,65000.00,0.00,0.00,Female
34-37,8,Law,Associate Lawyer,Professional Degree,CANADA,100000.00,0.00,0.00,Female
34-37,6,Insurance tech,Recruiter,"Some College credit, no degree",USA,85000.00,0.00,0.00,Female
34-37,14,Ed tech,Senior consultant,Master's Degree,USA,72000.00,0.00,0.00,Female
34-37,12,Banking,Private Banker,Associate Degree,USA,85000.00,0.00,0.00,Female
34-37,14,Mattresses,PR Sr Director,Bachelor's Degree,USA,156000.00,0.00,0.00,Female
34-37,10,Healthcare,"Director BUSAiness Development ",Master's Degree,USA,210000.00,0.00,0.00,Female
34-37,8,Federal IT Software,Proposal Manager,Bachelor's Degree,USA,127000.00,0.00,0.00,Female
34-37,8,Book publishing,Senior editor,Master's Degree,USA,90000.00,0.00,0.00,Female
34-37,6,"Financial Services ",Marketing and Communications Coordinator,Bachelor's Degree,USA,50000.00,0.00,0.00,Female
34-37,13,"Energy ","Project Coordinator ","Some College credit, no degree",USA,197600.00,0.00,0.00,Female
34-37,4,Life Insurance,Life Insurance Agent,"High School Graduate, Diploma or the equivalent (e",USA,47000.00,0.00,0.00,Female
34-37,7,"Health and wellness ","Can’t say, I’m the only one",Master's Degree,USA,90000.00,0.00,0.00,Female
34-37,7,"Health care ","Client manager ","Some College credit, no degree",USA,62500.00,0.00,0.00,Female
34-37,7,Health Care - Oncology,Regulatory Supervisor,Master's Degree,USA,70000.00,0.00,0.00,Female
34-37,11,Insurance,BUSAiness Analyst II,Master's Degree,USA,77700.00,0.00,0.00,Female
34-37,13,"Engineering ","ContinuoUSA Improvement Manager ",Bachelor's Degree,USA,139000.00,0.00,0.00,Female
34-37,11,Insurance,"Underwriter ","High School Graduate, Diploma or the equivalent (e",USA,48000.00,0.00,0.00,Female
34-37,13,Banking,Bank manager,"Some College credit, no degree",CANADA,89000.00,0.00,0.00,Female
34-37,7,"Finance ","Private Banker ",Doctorate Degree,USA,180000.00,0.00,0.00,Female
34-37,13,"Federal contracting ","Contracting officer ",Bachelor's Degree,USA,134000.00,0.00,0.00,Female
34-37,10,"Nonprofit ","Assistant Director ",Master's Degree,USA,76000.00,0.02,0.00,Female
34-37,8,Healthcare,Medical Billing Specialist,"Some College credit, no degree",USA,45000.00,0.03,0.00,Female
34-37,12,Marketing,Program Manager,Bachelor's Degree,USA,88500.00,0.03,0.00,Female
34-37,10,Behavioral health,Department director,Master's Degree,USA,80000.00,0.04,0.00,Female
34-37,4,Insurance claims management (disability),"Eligibility specialist ","High School Graduate, Diploma or the equivalent (e",USA,45751.00,0.05,0.00,Female
34-37,11,Accounting,Financial Analyst,Bachelor's Degree,USA,69000.00,0.05,0.00,Female
34-37,7,Marketing,Sr. Strategy Manager,Bachelor's Degree,USA,90000.00,0.05,0.00,Female
34-37,6,Contract Sales,"Associate HR Director ",Bachelor's Degree,USA,90000.00,0.05,0.00,Female
34-37,12,Sport/Outdoor retail,Influencer marketing manager,Bachelor's Degree,USA,100000.00,0.05,0.00,Female
34-37,15,RN,Nurse Reviewer,Associate Degree,USA,82000.00,0.06,0.00,Female
34-37,10,"Entertainment ",Marketing Manager,Bachelor's Degree,USA,90000.00,0.06,0.00,Female
34-37,10,"Manufacturing ",Recruiter,Master's Degree,USA,93000.00,0.06,0.00,Female
34-37,13,CPG Food,Project manager,Bachelor's Degree,USA,103000.00,0.07,0.00,Female
34-37,5,IT,Product Specialist,Bachelor's Degree,USA,75000.00,0.07,0.00,Female
34-37,13,Insurance,Claims AdjUSAter,Bachelor's Degree,USA,69000.00,0.08,0.00,Female
34-37,8,Biotech,Engineer II,"Some College credit, no degree",USA,92000.00,0.08,0.00,Female
34-37,7,"Technology ",Data Visualization Engineer,Bachelor's Degree,USA,115000.00,0.08,0.00,Female
34-37,10,ClinicalResearchOrg,Project Manager,Bachelor's Degree,USA,125000.00,0.08,0.00,Female
34-37,11,Tech,"Partnerships ",Bachelor's Degree,USA,155000.00,0.08,0.00,Female
34-37,11,Marketing - Tech,Sr Manager,Bachelor's Degree,USA,255000.00,0.08,0.00,Female
34-37,6,Communications,"Manager Network operations ","High School Graduate, Diploma or the equivalent (e",USA,75000.00,0.09,0.00,Female
34-37,6,Consumer products,Brand marketing manager,"Some College credit, no degree",USA,85000.00,0.09,0.00,Female
34-37,16,"Pharmaceutical ",Communications Expert,Bachelor's Degree,"SWITZERLAND ",140000.00,0.09,0.00,Female
34-37,8,Marketing (non profit),Senior Marketing Manager,Bachelor's Degree,USA,77000.00,0.10,0.00,Female
34-37,7,"Tech ","Marketing  specialist, events and social media ",Bachelor's Degree,USA,77000.00,0.10,0.00,Female
34-37,10,"Project Management ","OPEX PM ",Bachelor's Degree,USA,80000.00,0.10,0.00,Female
34-37,6,Talent Acquisition,Sr Partner Employer Brand and Social Media Marketi,"High School Graduate, Diploma or the equivalent (e",USA,84000.00,0.10,0.00,Female
34-37,12,Health insurance,Compliance Specialist,Bachelor's Degree,USA,87500.00,0.10,0.00,Female
34-37,10,CPG,N/A,Master's Degree,USA,90000.00,0.10,0.00,Female
34-37,7,Oil and gas,N/A,Master's Degree,CANADA,92000.00,0.10,0.00,Female
34-37,10,Marketing,"Marketing automation manager ",Master's Degree,CANADA,95000.00,0.10,0.00,Female
34-37,11,"Marketing ","Manager of Social Media & Content Strategist ",Bachelor's Degree,USA,110000.00,0.10,0.00,Female
34-37,10,Tech,Marketing associate,Bachelor's Degree,USA,110000.00,0.10,0.00,Female
34-37,10,CPG,Brand Associate,Bachelor's Degree,USA,110000.00,0.10,0.00,Female
34-37,10,"Talent Development ",Talent Development Manager,Master's Degree,USA,113000.00,0.10,0.00,Female
34-37,13,eCommerce,Senior Manager eCommerce,Bachelor's Degree,USA,115000.00,0.10,0.00,Female
34-37,10,"Talent Acquisition   ","Sr. Talent Acquisition Partner ",Bachelor's Degree,CANADA,121000.00,0.10,0.00,Female
34-37,15,Entertainment,Controller,Master's Degree,USA,130000.00,0.10,0.00,Female
34-37,10,Healthcare,"Senior Account Manager ",Master's Degree,USA,133500.00,0.10,0.00,Female
34-37,12,Gaming,Senior Research Manager,Master's Degree,USA,145000.00,0.10,0.00,Female
34-37,14,"Advertising ",Director of Recruiting,Bachelor's Degree,USA,150000.00,0.10,0.00,Female
34-37,15,"News / Media ","Deputy Bureau Chief ",Bachelor's Degree,USA,200000.00,0.10,0.00,Female
34-37,2,Tech,Ux Researcher,Doctorate Degree,DENMARK,NULL,0.12,0.00,Female
34-37,8,N/A,Recruiter,Bachelor's Degree,USA,105000.00,0.13,0.00,Female
34-37,7,"Software ",Senior software engineering manager,Bachelor's Degree,USA,154000.00,0.14,0.00,Female
34-37,6,FoodManufacturing,NewProductDevelopmentManager,BachelorsDegree,CANADA,65000.00,0.15,0.00,Female
34-37,10,"Banking ","Operational Readiness ",Bachelor's Degree,USA,75000.00,0.15,0.00,Female
34-37,10,Banking,N/A,Bachelor's Degree,CANADA,92000.00,0.15,0.00,Female
34-37,n/a,Gaming,Producer,Master's Degree,USA,94000.00,0.15,0.00,Female
34-37,12,Finance,Finance Manager,Professional Degree,CANADA,97500.00,0.15,0.00,Female
34-37,12,Employee Benefits,Client Manager,Associate Degree,USA,99000.00,0.15,0.00,Female
34-37,11,"Beverage ","Sr Manager ",Master's Degree,USA,110000.00,0.15,0.00,Female
34-37,10,Retail,graphic designer,Bachelor's Degree,USA,120000.00,0.15,0.00,Female
34-37,8,IP/Tech,Global Human Resource Project Manager,Bachelor's Degree,USA,123000.00,0.15,0.00,Female
34-37,15,N/A,N/A,Master's Degree,USA,140000.00,0.15,0.00,Female
34-37,7,"CPG Marketing ",Performance Marketing Manager,Master's Degree,USA,143000.00,0.15,0.00,Female
34-37,8,Medical Devices,N/A,Doctorate Degree,USA,160000.00,0.15,0.00,Female
34-37,12,Pharmaceutical,Biostatistician,Master's Degree,USA,188000.00,0.15,0.00,Female
34-37,15,Ecomm,"Account manager ",Bachelor's Degree,CANADA,90000.00,0.17,0.00,Female
34-37,15,"Automotive ",Engineering Manager,Master's Degree,USA,132500.00,0.18,0.00,Female
34-37,10,Supply chain,Supply planner,Bachelor's Degree,USA,84000.00,0.20,0.00,Female
34-37,8,Insurance,"Manager, Third Party Administrators",Bachelor's Degree,USA,91000.00,0.20,0.00,Female
34-37,12,N/A,Payroll manager,Associate Degree,USA,95000.00,0.20,0.00,Female
34-37,15,Consumer Packaged Goods,Key Account Manager,Bachelor's Degree,USA,110000.00,0.20,0.00,Female
34-37,9,Retail - Apparel,"Sr Marketing Manager ",Master's Degree,USA,119000.00,0.20,0.00,Female
34-37,8,Marketing,Director,Bachelor's Degree,USA,140000.00,0.20,0.00,Female
34-37,12,Biotech,"People Operations Manager ",Master's Degree,USA,140000.00,0.20,0.00,Female
34-37,10,"E-Commerce ","Talent acquisition BUSAiness Partner ",Associate Degree,USA,155000.00,0.20,0.00,Female
34-37,12,Tech,Corporate Counsel,Doctorate Degree,USA,175000.00,0.20,0.00,Female
34-37,17,"Alc bev ","Sr media manager ",Bachelor's Degree,USA,180000.00,0.20,0.00,Female
34-37,16,Entertainment / MUSAic / Film,SVP,Bachelor's Degree,USA,220000.00,0.20,0.00,Female
34-37,13,Healthcare,"Director of Talent Acquisition  ",Bachelor's Degree,USA,260000.00,0.20,0.00,Female
34-37,13,Retail,District Manager,Bachelor's Degree,USA,75000.00,0.25,0.00,Female
34-37,15,Tech,Sr Marketing Manager,Bachelor's Degree,USA,155000.00,0.25,0.00,Female
34-37,15,"Software ",Director Product Marketing,Bachelor's Degree,USA,166000.00,0.25,0.00,Female
34-37,9,"Entertainment ",Director,Doctorate Degree,USA,235000.00,0.25,0.00,Female
34-37,11,FinTech,Associate VP - Marketing,Bachelor's Degree,CANADA,130000.00,0.30,0.00,Female
34-37,15,Marketing and Advertising,Director of Accounting and Finance,Master's Degree,USA,175000.00,0.30,0.00,Female
34-37,13,Tech,"VP product management ",Master's Degree,USA,215000.00,0.30,0.00,Female
34-37,4,It,Bsa,Master's Degree,USA,88000.00,5.00,0.00,Female
34-37,12,Finance,AnalysisManager,BachelorsDegree,USA,65000.00,9.80,0.00,Female
34-37,13,Tech,Senior Manager - HRBP,Master's Degree,USA,278720.00,15.00,0.00,Female
34-37,14,Technology Consulting,Senior Manager,Associate Degree,AUSTRALIA,185000.00,27.00,0.00,Female
34-37,10,Tech,CUSAtomer Success Manager,Master's Degree,USA,125000.00,45.00,0.00,Female
34-37,11,"Architecture/Engineering/Construction ","Vice President ",Master's Degree,USA,215000.00,70.00,0.00,Female
34-37,10,Finance,N/A,Doctorate Degree,USA,347360.00,78.00,0.00,Female
34-37,3,"healthcare ",medical billing,Master's Degree,USA,40500.00,100.00,0.00,Female
34-37,10,Education,Teacher (high school),Master's Degree,USA,48000.00,150.00,0.00,Female
34-37,12,Education,High School Math Teacher,Bachelor's Degree,USA,52000.00,150.00,0.00,Female
34-37,7,Medical,Psychiatric Coordinator,Bachelor's Degree,USA,42000.00,200.00,0.00,Female
34-37,7,Insurance/Finance,"Commercial Underwriting Assistant ",Bachelor's Degree,USA,46730.25,200.00,0.00,Female
34-37,6,Healthcare,Case Management Assistant,"Trade, Technical, Vocational Training",USA,51000.00,250.00,0.00,Female
34-37,8,"Education ","Middle School Math Teacher ",Master's Degree,USA,62000.00,250.00,0.00,Female
34-37,10,"Dermatology ","Surgery tech coordinator ",Bachelor's Degree,USA,32900.00,300.00,0.00,Female
34-37,3,Non-Profit,Program Administrator,Bachelor's Degree,USA,54075.00,300.00,0.00,Female
34-37,6,Healthcare,Scheduling Manager,"Some College credit, no degree",USA,54500.00,300.00,0.00,Female
34-37,3,Arboriculture,Climber,Master's Degree,USA,55000.00,300.00,0.00,Female
34-37,8,Finance,AVP,Master's Degree,USA,73000.00,300.00,0.00,Female
34-37,14,Marketing,Media Director,Bachelor's Degree,USA,95000.00,300.00,0.00,Female
34-37,8,Supply Chain,Procurement Manager,Master's Degree,USA,69000.00,300.00,0.00,Female
34-37,17,Banking,BUSAiness Support Consultant,Associate Degree,USA,87000.00,300.00,0.00,Female
34-37,10,"Construction ",Office Manager,"High School Graduate, Diploma or the equivalent (e",CANADA,55000.00,400.00,0.00,Female
34-37,6,Marketing and Branding,Graphic Designer,Bachelor's Degree,USA,58000.00,400.00,0.00,Female
34-37,10,"Hospitality ","Server ",Bachelor's Degree,USA,75000.00,400.00,0.00,Female
34-37,9,Healthcare Medicine,Physician assistant,Master's Degree,USA,135000.00,400.00,0.00,Female
34-37,10,"Dental ",Treatment Coordinator,Associate Degree,USA,26000.00,500.00,0.00,Female
34-37,8,Beauty,"Medical Esthetician ","Trade, Technical, Vocational Training",USA,34000.00,500.00,0.00,Female
34-37,14,Medical Billing,Medical Biller,"Some College credit, no degree",USA,45000.00,500.00,0.00,Female
34-37,2,"Logistics ","WarehoUSAe worker ",Associate Degree,USA,46000.00,500.00,0.00,Female
34-37,12,"Construction ","General manager ","Some College credit, no degree",USA,48000.00,500.00,0.00,Female
34-37,10,Higher education,Project Coordinator,Master's Degree,USA,52000.00,500.00,0.00,Female
34-37,6,Higher Education,Accounting Coordinator,Master's Degree,USA,53800.00,500.00,0.00,Female
34-37,4,"Healthcare ",Surgical tech,Associate Degree,USA,55000.00,500.00,0.00,Female
34-37,14,Retail,"Operations analyst ","High School Graduate, Diploma or the equivalent (e",USA,55000.00,500.00,0.00,Female
34-37,15,"Nonprofit Management/Education ",Director - Nonprofit,Master's Degree,USA,60000.00,500.00,0.00,Female
34-37,7,Law,"Paralegal- real estate ",Doctorate Degree,USA,65000.00,500.00,0.00,Female
34-37,10,Health care insurance,Grievance and appeal supervisor,"Trade, Technical, Vocational Training",USA,65000.00,500.00,0.00,Female
34-37,5,Staffing,Data Analyst,"Some College credit, no degree",USA,71400.00,500.00,0.00,Female
34-37,9,Non-Profit,"Financial Administrator ",Bachelor's Degree,USA,72000.00,500.00,0.00,Female
34-37,7,Good retailer,Senior project manager,Bachelor's Degree,USA,80000.00,500.00,0.00,Female
34-37,13,Transportation,"Marketing Manager ",Bachelor's Degree,USA,95000.00,500.00,0.00,Female
34-37,10,Legal,Senior Attorney,Doctorate Degree,USA,100000.00,500.00,0.00,Female
34-37,8,Marketing,"Digital coordinator ",Bachelor's Degree,ENGLAND,24400.00,600.00,0.00,Female
34-37,5,Legal Services,Paralegal,Professional Degree,USA,36000.00,600.00,0.00,Female
34-37,12,Graphic Design,"Graphic Designer ",Associate Degree,USA,52000.00,600.00,0.00,Female
34-37,3,"HCM ","Operations ",Bachelor's Degree,USA,52000.00,600.00,0.00,Female
34-37,6,"Healthcare ",Mgr Compnsation,Professional Degree,USA,90000.00,600.00,0.00,Female
34-37,17,Child care,Director,Associate Degree,USA,39000.00,750.00,0.00,Female
34-37,10,IT,Technical Writer,Bachelor's Degree,USA,75000.00,750.00,0.00,Female
34-37,6,"Clinical social work ","Clinical social work ",Professional Degree,USA,92000.00,750.00,0.00,Female
34-37,10,Childcare,Nanny,Bachelor's Degree,USA,41600.00,800.00,0.00,Female
34-37,10,"Media ","Radio producer ","Trade, Technical, Vocational Training",CANADA,48000.00,800.00,0.00,Female
34-37,5,Events & Marketing,Director of Events,Master's Degree,USA,48000.00,900.00,0.00,Female
34-37,14,"Insurance ","Sr. Policy Analyst ","Some College credit, no degree",USA,36101.00,1000.00,0.00,Female
34-37,6,"Multifamily ",Property Manager,Bachelor's Degree,USA,42000.00,1000.00,0.00,Female
34-37,3,"Office management ","Medical office manager ","High School Graduate, Diploma or the equivalent (e",USA,43680.00,1000.00,0.00,Female
34-37,10,Grocery Retail,Operations Assistant,"Some College credit, no degree",USA,44928.00,1000.00,0.00,Female
34-37,12,dental,Expanded functions dental assistant,"Trade, Technical, Vocational Training",USA,45000.00,1000.00,0.00,Female
34-37,15,"Work comp third party ","Operations Supervisor ","High School Graduate, Diploma or the equivalent (e",USA,45000.00,1000.00,0.00,Female
34-37,20+,Construction,Laborer,Bachelor's Degree,USA,48000.00,1000.00,0.00,Female
34-37,20+,Hospitality,Chef,"Some High School, No Diploma",USA,50000.00,1000.00,0.00,Female
34-37,9,Retail,Digital Operations,Bachelor's Degree,USA,51000.00,1000.00,0.00,Female
34-37,5,Health Care,"BUSAiness Analyst ",Bachelor's Degree,USA,51000.00,1000.00,0.00,Female
34-37,2,Real estate,N/A,Bachelor's Degree,USA,52000.00,1000.00,0.00,Female
34-37,10,Retail,"Manager in training ","Trade, Technical, Vocational Training",USA,54000.00,1000.00,0.00,Female
34-37,10,Health care,Human Resources Assistant,Bachelor's Degree,CANADA,55000.00,1000.00,0.00,Female
34-37,10,"Marketing and Communications ",Director of Member Engagement,Bachelor's Degree,USA,55000.00,1000.00,0.00,Female
34-37,6,Non-Profit,Director of Operations,Bachelor's Degree,USA,58000.00,1000.00,0.00,Female
34-37,7,Banking,Accountant,Bachelor's Degree,USA,61000.00,1000.00,0.00,Female
34-37,3,Healthcare,"Grants Manager ",Master's Degree,USA,65000.00,1000.00,0.00,Female
34-37,5,"Fundraising ",Event Specialist,"High School Graduate, Diploma or the equivalent (e",USA,69700.00,1000.00,0.00,Female
34-37,10,Commercial interior design,Interior designer,Bachelor's Degree,USA,70000.00,1000.00,0.00,Female
34-37,12,Design/construction,Senior BIM Project Coordinator,Bachelor's Degree,USA,74000.00,1000.00,0.00,Female
34-37,12,"Education ","Assistant Principal ",Master's Degree,USA,74000.00,1000.00,0.00,Female
34-37,14,Trade shows,Senior Marketing Manager,Bachelor's Degree,USA,77000.00,1000.00,0.00,Female
34-37,8,"Health-care ",RN,Bachelor's Degree,USA,78000.00,1000.00,0.00,Female
34-37,4,"Engineering ","Project engineer ",Bachelor's Degree,USA,83000.00,1000.00,0.00,Female
34-37,13,Non profit,Manager,Master's Degree,CANADA,85000.00,1000.00,0.00,Female
34-37,10,Manufacturing,HR Manager,Bachelor's Degree,USA,90000.00,1000.00,0.00,Female
34-37,12,Brand Marketing,Senior Manager,Master's Degree,USA,91000.00,1000.00,0.00,Female
34-37,11,Finance,Commercial credit services supervisor,Bachelor's Degree,USA,104000.00,1000.00,0.00,Female
34-37,8,Healthcare,Program Administration Manager III,Master's Degree,USA,105000.00,1000.00,0.00,Female
